AF,8434,1,A320,CDG,10:20 AM CEDT,DUS,11:35 AM CEDT,75
AF,8435,1,A319,DUS,01:30 PM CEDT,CDG,02:45 PM CEDT,75
AF,8436,1,B737-500,CDG,01:05 PM CEDT,DUS,02:20 PM CEDT,75
AF,8437,1,CRJ-700,NCL,06:35 AM GDT,CDG,09:10 AM CEDT,95
AF,8438,1,A320,CDG,01:20 PM CEDT,AMM,06:00 PM ZE3,220
AF,8439,1,A320,LIS,07:40 AM GDT,CDG,11:10 AM CEDT,150
AF,8440,1,A320,CDG,07:25 AM CEDT,LIS,08:55 AM GDT,150
AF,8441,1,A319,NTE,11:05 AM CEDT,CDG,12:10 PM CEDT,65
AF,8443,1,A320,LIS,11:20 AM GDT,CDG,02:50 PM CEDT,150
AF,8444,1,A321,CDG,01:05 PM CEDT,LIS,02:35 PM GDT,150
AF,8447,1,A319,MAN,06:30 AM GDT,CDG,08:55 AM CEDT,85
AF,8448,1,A320,CDG,07:45 AM CEDT,MAN,08:15 AM GDT,90
AF,8449,1,A320,MAN,09:10 AM GDT,CDG,11:35 AM CEDT,85
AF,8450,1,BAE-146,ZRH,07:40 AM CEDT,CDG,09:05 AM CEDT,85
AF,8452,1,BAE-146,ZRH,10:15 AM CEDT,CDG,11:40 AM CEDT,85
AF,8453,1,A320,MUC,07:10 AM CEDT,CDG,08:55 AM CEDT,105
AF,8454,1,A319,CDG,07:15 AM CEDT,OPO,08:30 AM GDT,135
AF,8455,1,ERJ-145,CFE,06:35 AM CEDT,CDG,07:40 AM CEDT,65
AF,8456,1,B777-200,EZE,09:10 AM ZW3,SCL,11:20 AM ADT,130
AF,8457,1,B777-200,SCL,03:15 PM ADT,EZE,04:05 PM ZW3,50
AF,8458,1,A318,CDG,10:20 AM CEDT,MUC,11:55 AM CEDT,95
AF,8459,1,B737-500,OPO,09:20 AM GDT,CDG,12:30 PM CEDT,130
AF,8460,1,A320,CDG,05:15 PM CEDT,OPO,06:30 PM GDT,135
AF,8462,1,F100,CDG,07:20 AM CEDT,BLQ,09:05 AM CEDT,105
AF,8464,1,A319,CDG,07:30 AM CEDT,HAM,09:05 AM CEDT,95
AF,8465,1,B737-500,OSL,07:05 AM CEDT,CDG,09:30 AM CEDT,145
AF,8468,1,A319,CDG,12:35 PM CEDT,OSL,02:55 PM CEDT,140
